label,kind,n_prompt,n_gen,target,weights_id,max_context,prefill_chunk,mtp_draft_tokens,proposal_head,decode_path,kv_cache,kv_payload_bytes,load_host_to_device_bytes,weights_capacity_bytes,sequence_capacity_bytes,workspace_capacity_bytes,request_transient_capacity_bytes,cuda_graph_allowance_bytes,workspace_peak_bytes,workspace_allocator_peak_bytes,spec_rounds,spec_fallback_steps,spec_acceptance_rate,repetitions,prefill_tok_s_mean,prefill_tok_s_stddev,decode_output_tok_s_mean,decode_output_tok_s_stddev,decode_engine_tok_s_mean,decode_engine_tok_s_stddev,prepare_seconds_mean,prefill_seconds_mean,decode_seconds_mean,total_seconds_mean
tg128,tg,0,128,qwen3_8_27b,folded-ternary,513,1024,0,full,cuda_graph,bf16,37748736,7189880832,7189886976,352940800,90592256,0,67108864,90592256,142336,0,0,,5,,,66.84409731,10.9779019,66.84409731,10.9779019,8.038e-07,,1.961571287,1.97664567
tg512,tg,0,512,qwen3_8_27b,folded-ternary,513,1024,0,full,cuda_graph,bf16,37748736,7189880832,7189886976,352940800,90592256,0,67108864,90592256,142336,0,0,,5,,,41.7878826,1.787403606,41.7878826,1.787403606,1.479e-06,,12.27009962,12.3936037
