2026/09/23 05:06:10.296, 2730 MHz, 263.93 W, 66, 100 %
2026/09/23 05:06:10.396, 2730 MHz, 263.93 W, 66, 100 %
2026/09/23 05:06:10.497, 2730 MHz, 217.99 W, 65, 100 %
2026/09/23 05:06:10.597, 2730 MHz, 217.99 W, 65, 100 %
2026/09/23 05:06:10.697, 2730 MHz, 217.99 W, 65, 100 %
2026/09/23 05:06:10.797, 2730 MHz, 217.99 W, 65, 100 %
2026/09/23 05:06:10.897, 2730 MHz, 217.99 W, 65, 100 %
2026/09/23 05:06:10.997, 2730 MHz, 222.49 W, 65, 100 %
2026/09/23 05:06:11.097, 2730 MHz, 222.49 W, 64, 100 %
2026/09/23 05:06:11.197, 2730 MHz, 222.49 W, 64, 100 %
2026/09/23 05:06:11.297, 2730 MHz, 222.49 W, 64, 100 %
2026/09/23 05:06:11.398, 2730 MHz, 222.49 W, 64, 100 %
2026/09/23 05:06:11.498, 2730 MHz, 262.53 W, 69, 100 %
2026/09/23 05:06:11.598, 2730 MHz, 262.53 W, 69, 100 %
2026/09/23 05:06:11.698, 2730 MHz, 262.53 W, 69, 100 %
2026/09/23 05:06:11.798, 2730 MHz, 262.53 W, 69, 100 %
2026/09/23 05:06:11.898, 2730 MHz, 262.53 W, 69, 100 %
2026/09/23 05:06:11.998, 2730 MHz, 296.13 W, 65, 76 %
2026/09/23 05:06:12.098, 2730 MHz, 296.13 W, 65, 76 %
2026/09/23 05:06:12.198, 2730 MHz, 296.13 W, 65, 76 %
2026/09/23 05:06:12.298, 2730 MHz, 296.13 W, 65, 76 %
2026/09/23 05:06:12.399, 2730 MHz, 296.13 W, 65, 76 %
2026/09/23 05:06:12.499, 2730 MHz, 311.31 W, 70, 100 %
2026/09/23 05:06:12.599, 2730 MHz, 311.31 W, 70, 100 %
2026/09/23 05:06:12.699, 2730 MHz, 311.31 W, 70, 100 %
2026/09/23 05:06:12.799, 2730 MHz, 311.31 W, 70, 100 %
2026/09/23 05:06:12.899, 2730 MHz, 311.31 W, 70, 100 %
2026/09/23 05:06:12.999, 2730 MHz, 311.31 W, 70, 100 %
2026/09/23 05:06:13.099, 2730 MHz, 325.98 W, 68, 100 %
2026/09/23 05:06:13.199, 2730 MHz, 325.98 W, 68, 100 %
2026/09/23 05:06:13.299, 2730 MHz, 325.98 W, 68, 100 %
2026/09/23 05:06:13.400, 2730 MHz, 325.98 W, 68, 100 %
2026/09/23 05:06:13.500, 2730 MHz, 350.48 W, 68, 100 %
2026/09/23 05:06:13.600, 2730 MHz, 350.48 W, 67, 100 %
2026/09/23 05:06:13.700, 2730 MHz, 350.48 W, 67, 100 %
2026/09/23 05:06:13.800, 2730 MHz, 350.48 W, 67, 100 %
2026/09/23 05:06:13.900, 2730 MHz, 350.48 W, 67, 100 %
2026/09/23 05:06:14.000, 2730 MHz, 350.48 W, 67, 100 %
2026/09/23 05:06:14.100, 2715 MHz, 343.87 W, 70, 100 %
2026/09/23 05:06:14.200, 2715 MHz, 343.87 W, 70, 100 %
2026/09/23 05:06:14.300, 2715 MHz, 343.87 W, 70, 100 %
2026/09/23 05:06:14.401, 2715 MHz, 343.87 W, 70, 100 %
2026/09/23 05:06:14.501, 2730 MHz, 311.80 W, 64, 100 %
2026/09/23 05:06:14.601, 2730 MHz, 311.80 W, 64, 100 %
2026/09/23 05:06:14.701, 2730 MHz, 311.80 W, 64, 100 %
2026/09/23 05:06:14.801, 2730 MHz, 311.80 W, 64, 100 %
2026/09/23 05:06:14.901, 2730 MHz, 311.80 W, 64, 100 %
2026/09/23 05:06:15.001, 2730 MHz, 311.80 W, 64, 100 %
2026/09/23 05:06:15.101, 2730 MHz, 230.63 W, 64, 100 %
2026/09/23 05:06:15.201, 2730 MHz, 230.63 W, 64, 100 %
2026/09/23 05:06:15.301, 2730 MHz, 230.63 W, 64, 100 %
2026/09/23 05:06:15.402, 2730 MHz, 230.63 W, 64, 100 %
2026/09/23 05:06:15.502, 2730 MHz, 198.59 W, 64, 100 %
2026/09/23 05:06:15.602, 2730 MHz, 198.59 W, 64, 100 %
2026/09/23 05:06:15.702, 2730 MHz, 198.59 W, 64, 100 %
2026/09/23 05:06:15.802, 2730 MHz, 198.59 W, 64, 100 %
2026/09/23 05:06:15.902, 2730 MHz, 198.59 W, 64, 100 %
2026/09/23 05:06:16.002, 2730 MHz, 198.59 W, 64, 100 %
2026/09/23 05:06:16.102, 2730 MHz, 224.94 W, 64, 100 %
2026/09/23 05:06:16.202, 2730 MHz, 224.94 W, 64, 100 %
2026/09/23 05:06:16.302, 2730 MHz, 224.94 W, 64, 100 %
2026/09/23 05:06:16.403, 2730 MHz, 224.94 W, 64, 100 %
2026/09/23 05:06:16.503, 2730 MHz, 224.94 W, 64, 100 %
2026/09/23 05:06:16.603, 2730 MHz, 272.20 W, 69, 100 %
2026/09/23 05:06:16.703, 2730 MHz, 272.20 W, 69, 100 %
2026/09/23 05:06:16.803, 2730 MHz, 272.20 W, 69, 100 %
2026/09/23 05:06:16.903, 2730 MHz, 272.20 W, 69, 100 %
2026/09/23 05:06:17.003, 2730 MHz, 272.20 W, 69, 100 %
2026/09/23 05:06:17.103, 2730 MHz, 308.10 W, 72, 100 %
2026/09/23 05:06:17.203, 2730 MHz, 308.10 W, 72, 100 %
2026/09/23 05:06:17.304, 2730 MHz, 308.10 W, 72, 100 %
2026/09/23 05:06:17.404, 2730 MHz, 308.10 W, 72, 100 %
2026/09/23 05:06:17.504, 2730 MHz, 308.10 W, 72, 100 %
2026/09/23 05:06:17.604, 2730 MHz, 334.49 W, 69, 100 %
2026/09/23 05:06:17.704, 2730 MHz, 334.49 W, 69, 100 %
2026/09/23 05:06:17.804, 2730 MHz, 334.49 W, 69, 100 %
2026/09/23 05:06:17.904, 2730 MHz, 334.49 W, 69, 100 %
2026/09/23 05:06:18.004, 2730 MHz, 334.49 W, 69, 100 %
2026/09/23 05:06:18.104, 2730 MHz, 342.80 W, 69, 100 %
2026/09/23 05:06:18.204, 2730 MHz, 342.80 W, 69, 100 %
2026/09/23 05:06:18.304, 2730 MHz, 342.80 W, 69, 100 %
2026/09/23 05:06:18.405, 2730 MHz, 342.80 W, 69, 100 %
2026/09/23 05:06:18.505, 2730 MHz, 342.80 W, 69, 100 %
2026/09/23 05:06:18.605, 2715 MHz, 333.80 W, 69, 100 %
2026/09/23 05:06:18.705, 2715 MHz, 333.80 W, 69, 100 %
2026/09/23 05:06:18.805, 2715 MHz, 333.80 W, 69, 100 %
2026/09/23 05:06:18.905, 2715 MHz, 333.80 W, 69, 100 %
2026/09/23 05:06:19.005, 2715 MHz, 333.80 W, 69, 100 %
2026/09/23 05:06:19.105, 2715 MHz, 310.27 W, 69, 100 %
2026/09/23 05:06:19.205, 2715 MHz, 310.27 W, 69, 100 %
2026/09/23 05:06:19.306, 2715 MHz, 310.27 W, 69, 100 %
2026/09/23 05:06:19.406, 2715 MHz, 310.27 W, 69, 100 %
2026/09/23 05:06:19.506, 2715 MHz, 310.27 W, 69, 100 %
2026/09/23 05:06:19.606, 2730 MHz, 268.37 W, 67, 100 %
2026/09/23 05:06:19.706, 2730 MHz, 268.37 W, 67, 100 %
2026/09/23 05:06:19.806, 2730 MHz, 268.37 W, 67, 100 %
2026/09/23 05:06:19.906, 2730 MHz, 268.37 W, 67, 100 %
2026/09/23 05:06:20.006, 2730 MHz, 268.37 W, 67, 100 %
2026/09/23 05:06:20.106, 2730 MHz, 208.26 W, 66, 100 %
2026/09/23 05:06:20.206, 2730 MHz, 208.26 W, 66, 100 %
2026/09/23 05:06:20.307, 2730 MHz, 208.26 W, 66, 100 %
2026/09/23 05:06:20.407, 2730 MHz, 208.26 W, 66, 100 %
2026/09/23 05:06:20.507, 2730 MHz, 208.26 W, 66, 100 %
2026/09/23 05:06:20.607, 2730 MHz, 219.41 W, 66, 100 %
2026/09/23 05:06:20.707, 2730 MHz, 219.41 W, 65, 100 %
2026/09/23 05:06:20.807, 2730 MHz, 219.41 W, 65, 100 %
2026/09/23 05:06:20.907, 2730 MHz, 219.41 W, 65, 100 %
2026/09/23 05:06:21.007, 2730 MHz, 219.41 W, 65, 100 %
2026/09/23 05:06:21.107, 2730 MHz, 251.48 W, 70, 100 %
2026/09/23 05:06:21.207, 2730 MHz, 251.48 W, 70, 100 %
2026/09/23 05:06:21.308, 2730 MHz, 251.48 W, 70, 100 %
2026/09/23 05:06:21.408, 2730 MHz, 251.48 W, 70, 100 %
2026/09/23 05:06:21.508, 2730 MHz, 251.48 W, 70, 100 %
2026/09/23 05:06:21.608, 2730 MHz, 308.71 W, 69, 100 %
2026/09/23 05:06:21.708, 2730 MHz, 308.71 W, 69, 100 %
2026/09/23 05:06:21.808, 2730 MHz, 308.71 W, 69, 100 %
2026/09/23 05:06:21.908, 2730 MHz, 308.71 W, 69, 100 %
2026/09/23 05:06:22.008, 2730 MHz, 308.71 W, 69, 100 %
2026/09/23 05:06:22.108, 2730 MHz, 328.42 W, 69, 100 %
2026/09/23 05:06:22.208, 2730 MHz, 328.42 W, 70, 100 %
2026/09/23 05:06:22.309, 2730 MHz, 328.42 W, 70, 100 %
2026/09/23 05:06:22.409, 2730 MHz, 328.42 W, 70, 100 %
2026/09/23 05:06:22.509, 2730 MHz, 328.42 W, 70, 100 %
2026/09/23 05:06:22.609, 2730 MHz, 326.24 W, 71, 100 %
2026/09/23 05:06:22.709, 2730 MHz, 326.24 W, 71, 100 %
2026/09/23 05:06:22.809, 2730 MHz, 326.24 W, 71, 100 %
2026/09/23 05:06:22.909, 2730 MHz, 326.24 W, 71, 100 %
2026/09/23 05:06:23.009, 2730 MHz, 326.24 W, 71, 100 %
2026/09/23 05:06:23.109, 2730 MHz, 332.42 W, 71, 100 %
2026/09/23 05:06:23.209, 2730 MHz, 332.42 W, 69, 100 %
2026/09/23 05:06:23.310, 2730 MHz, 332.42 W, 69, 100 %
2026/09/23 05:06:23.410, 2730 MHz, 332.42 W, 69, 100 %
2026/09/23 05:06:23.510, 2730 MHz, 332.42 W, 69, 100 %
2026/09/23 05:06:23.610, 2730 MHz, 333.11 W, 71, 100 %
2026/09/23 05:06:23.710, 2730 MHz, 333.11 W, 71, 100 %
2026/09/23 05:06:23.810, 2730 MHz, 333.11 W, 71, 100 %
2026/09/23 05:06:23.910, 2730 MHz, 333.11 W, 71, 100 %
2026/09/23 05:06:24.010, 2730 MHz, 333.11 W, 71, 100 %
2026/09/23 05:06:24.110, 2715 MHz, 261.62 W, 64, 100 %
2026/09/23 05:06:24.210, 2715 MHz, 261.62 W, 64, 100 %
2026/09/23 05:06:24.311, 2715 MHz, 261.62 W, 64, 100 %
2026/09/23 05:06:24.411, 2715 MHz, 261.62 W, 64, 100 %
2026/09/23 05:06:24.511, 2715 MHz, 261.62 W, 64, 100 %
2026/09/23 05:06:24.611, 2730 MHz, 200.76 W, 64, 100 %
2026/09/23 05:06:24.711, 2730 MHz, 200.76 W, 64, 100 %
2026/09/23 05:06:24.811, 2730 MHz, 200.76 W, 64, 100 %
2026/09/23 05:06:24.911, 2730 MHz, 200.76 W, 64, 100 %
2026/09/23 05:06:25.011, 2730 MHz, 200.76 W, 64, 100 %
2026/09/23 05:06:25.111, 2730 MHz, 200.76 W, 64, 100 %
2026/09/23 05:06:25.211, 2730 MHz, 201.80 W, 64, 100 %
2026/09/23 05:06:25.312, 2730 MHz, 201.80 W, 64, 100 %
2026/09/23 05:06:25.412, 2730 MHz, 201.80 W, 64, 100 %
2026/09/23 05:06:25.512, 2730 MHz, 201.80 W, 64, 100 %
2026/09/23 05:06:25.612, 2730 MHz, 201.80 W, 64, 100 %
2026/09/23 05:06:25.712, 2730 MHz, 227.56 W, 64, 100 %
2026/09/23 05:06:25.812, 2730 MHz, 227.56 W, 64, 100 %
2026/09/23 05:06:25.912, 2730 MHz, 227.56 W, 64, 100 %
2026/09/23 05:06:26.012, 2730 MHz, 227.56 W, 64, 100 %
2026/09/23 05:06:26.112, 2730 MHz, 227.56 W, 64, 100 %
2026/09/23 05:06:26.213, 2730 MHz, 251.42 W, 68, 100 %
2026/09/23 05:06:26.313, 2730 MHz, 251.42 W, 68, 100 %
2026/09/23 05:06:26.413, 2730 MHz, 251.42 W, 68, 100 %
2026/09/23 05:06:26.513, 2730 MHz, 251.42 W, 68, 100 %
2026/09/23 05:06:26.613, 2730 MHz, 287.10 W, 71, 100 %
2026/09/23 05:06:26.713, 2730 MHz, 287.10 W, 71, 100 %
2026/09/23 05:06:26.813, 2730 MHz, 287.10 W, 71, 100 %
2026/09/23 05:06:26.913, 2730 MHz, 287.10 W, 71, 100 %
2026/09/23 05:06:27.013, 2730 MHz, 287.10 W, 71, 100 %
2026/09/23 05:06:27.113, 2730 MHz, 287.10 W, 71, 100 %
2026/09/23 05:06:27.214, 2730 MHz, 329.87 W, 69, 100 %
2026/09/23 05:06:27.314, 2730 MHz, 329.87 W, 69, 100 %
2026/09/23 05:06:27.414, 2730 MHz, 329.87 W, 69, 100 %
2026/09/23 05:06:27.514, 2730 MHz, 329.87 W, 69, 100 %
2026/09/23 05:06:27.614, 2730 MHz, 329.87 W, 69, 100 %
2026/09/23 05:06:27.714, 2730 MHz, 326.73 W, 67, 100 %
2026/09/23 05:06:27.814, 2730 MHz, 326.73 W, 67, 100 %
2026/09/23 05:06:27.914, 2730 MHz, 326.73 W, 67, 100 %
2026/09/23 05:06:28.014, 2730 MHz, 326.73 W, 67, 100 %
2026/09/23 05:06:28.114, 2730 MHz, 326.73 W, 67, 100 %
2026/09/23 05:06:28.214, 2730 MHz, 314.54 W, 72, 100 %
2026/09/23 05:06:28.315, 2730 MHz, 314.54 W, 72, 100 %
2026/09/23 05:06:28.415, 2730 MHz, 314.54 W, 72, 100 %
2026/09/23 05:06:28.515, 2730 MHz, 314.54 W, 72, 100 %
2026/09/23 05:06:28.615, 2730 MHz, 314.54 W, 72, 100 %
2026/09/23 05:06:28.715, 2730 MHz, 323.67 W, 70, 100 %
2026/09/23 05:06:28.815, 2730 MHz, 323.67 W, 70, 100 %
2026/09/23 05:06:28.915, 2730 MHz, 323.67 W, 70, 100 %
2026/09/23 05:06:29.015, 2730 MHz, 323.67 W, 70, 100 %
2026/09/23 05:06:29.115, 2730 MHz, 323.67 W, 70, 100 %
2026/09/23 05:06:29.216, 2730 MHz, 305.19 W, 67, 100 %
2026/09/23 05:06:29.316, 2730 MHz, 305.19 W, 67, 100 %
2026/09/23 05:06:29.416, 2730 MHz, 305.19 W, 67, 100 %
2026/09/23 05:06:29.516, 2730 MHz, 305.19 W, 67, 100 %
2026/09/23 05:06:29.616, 2730 MHz, 305.19 W, 67, 100 %
2026/09/23 05:06:29.716, 2730 MHz, 305.19 W, 67, 100 %
2026/09/23 05:06:29.816, 2730 MHz, 233.57 W, 65, 100 %
2026/09/23 05:06:29.916, 2730 MHz, 233.57 W, 65, 100 %
2026/09/23 05:06:30.016, 2730 MHz, 233.57 W, 65, 100 %
2026/09/23 05:06:30.116, 2730 MHz, 233.57 W, 65, 100 %
2026/09/23 05:06:30.217, 2730 MHz, 200.41 W, 65, 100 %
2026/09/23 05:06:30.317, 2730 MHz, 200.41 W, 65, 100 %
2026/09/23 05:06:30.417, 2730 MHz, 200.41 W, 65, 100 %
2026/09/23 05:06:30.517, 2730 MHz, 200.41 W, 65, 100 %
2026/09/23 05:06:30.617, 2730 MHz, 200.41 W, 65, 100 %
2026/09/23 05:06:30.717, 2730 MHz, 200.41 W, 65, 100 %
2026/09/23 05:06:30.817, 2730 MHz, 215.33 W, 64, 100 %
2026/09/23 05:06:30.917, 2730 MHz, 215.33 W, 64, 100 %
2026/09/23 05:06:31.017, 2730 MHz, 215.33 W, 64, 100 %
2026/09/23 05:06:31.117, 2730 MHz, 215.33 W, 64, 100 %
2026/09/23 05:06:31.218, 2730 MHz, 215.33 W, 64, 100 %
2026/09/23 05:06:31.318, 2730 MHz, 243.38 W, 68, 100 %
2026/09/23 05:06:31.418, 2730 MHz, 243.38 W, 68, 100 %
2026/09/23 05:06:31.518, 2730 MHz, 243.38 W, 68, 100 %
2026/09/23 05:06:31.618, 2730 MHz, 243.38 W, 68, 100 %
2026/09/23 05:06:31.718, 2730 MHz, 243.38 W, 68, 100 %
2026/09/23 05:06:31.818, 2730 MHz, 288.73 W, 67, 100 %
2026/09/23 05:06:31.918, 2730 MHz, 288.73 W, 67, 100 %
2026/09/23 05:06:32.018, 2730 MHz, 288.73 W, 67, 100 %
2026/09/23 05:06:32.118, 2730 MHz, 288.73 W, 67, 100 %
2026/09/23 05:06:32.219, 2715 MHz, 330.21 W, 69, 100 %
2026/09/23 05:06:32.319, 2715 MHz, 330.21 W, 69, 100 %
2026/09/23 05:06:32.419, 2715 MHz, 330.21 W, 69, 100 %
2026/09/23 05:06:32.519, 2715 MHz, 330.21 W, 69, 100 %
2026/09/23 05:06:32.619, 2715 MHz, 330.21 W, 69, 100 %
2026/09/23 05:06:32.719, 2730 MHz, 330.21 W, 69, 100 %
2026/09/23 05:06:32.819, 2730 MHz, 337.12 W, 70, 100 %
2026/09/23 05:06:32.919, 2730 MHz, 337.12 W, 70, 100 %
2026/09/23 05:06:33.019, 2730 MHz, 337.12 W, 70, 100 %
2026/09/23 05:06:33.119, 2730 MHz, 337.12 W, 70, 100 %
2026/09/23 05:06:33.220, 2730 MHz, 337.56 W, 70, 100 %
2026/09/23 05:06:33.320, 2730 MHz, 337.56 W, 67, 100 %
2026/09/23 05:06:33.420, 2730 MHz, 337.56 W, 67, 100 %
2026/09/23 05:06:33.520, 2730 MHz, 337.56 W, 67, 100 %
2026/09/23 05:06:33.620, 2730 MHz, 337.56 W, 67, 100 %
2026/09/23 05:06:33.720, 2715 MHz, 322.26 W, 69, 100 %
2026/09/23 05:06:33.820, 2715 MHz, 322.26 W, 69, 100 %
2026/09/23 05:06:33.920, 2715 MHz, 322.26 W, 69, 100 %
2026/09/23 05:06:34.020, 2715 MHz, 322.26 W, 69, 100 %
2026/09/23 05:06:34.121, 2715 MHz, 322.26 W, 69, 100 %
2026/09/23 05:06:34.221, 2730 MHz, 348.63 W, 73, 100 %
2026/09/23 05:06:34.321, 2730 MHz, 348.63 W, 73, 100 %
2026/09/23 05:06:34.421, 2730 MHz, 348.63 W, 73, 100 %
2026/09/23 05:06:34.521, 2730 MHz, 348.63 W, 73, 100 %
2026/09/23 05:06:34.621, 2730 MHz, 348.63 W, 73, 100 %
2026/09/23 05:06:34.721, 2730 MHz, 358.83 W, 72, 100 %
2026/09/23 05:06:34.821, 2730 MHz, 358.83 W, 72, 100 %
2026/09/23 05:06:34.921, 2730 MHz, 358.83 W, 72, 100 %
2026/09/23 05:06:35.021, 2730 MHz, 358.83 W, 72, 100 %
2026/09/23 05:06:35.121, 2730 MHz, 358.83 W, 72, 100 %
2026/09/23 05:06:35.222, 2730 MHz, 340.09 W, 71, 100 %
2026/09/23 05:06:35.322, 2730 MHz, 340.09 W, 71, 100 %
2026/09/23 05:06:35.422, 2730 MHz, 340.09 W, 71, 100 %
2026/09/23 05:06:35.522, 2730 MHz, 340.09 W, 71, 100 %
2026/09/23 05:06:35.622, 2730 MHz, 340.09 W, 71, 100 %
2026/09/23 05:06:35.722, 2715 MHz, 325.96 W, 68, 100 %
2026/09/23 05:06:35.822, 2715 MHz, 325.96 W, 68, 100 %
2026/09/23 05:06:35.922, 2715 MHz, 325.96 W, 68, 100 %
2026/09/23 05:06:36.023, 2715 MHz, 325.96 W, 68, 100 %
2026/09/23 05:06:36.123, 2715 MHz, 325.96 W, 68, 100 %
2026/09/23 05:06:36.223, 2730 MHz, 325.96 W, 68, 100 %
2026/09/23 05:06:36.323, 2730 MHz, 325.67 W, 68, 100 %
2026/09/23 05:06:36.423, 2730 MHz, 325.67 W, 68, 100 %
2026/09/23 05:06:36.523, 2730 MHz, 325.67 W, 68, 100 %
2026/09/23 05:06:36.623, 2730 MHz, 325.67 W, 68, 100 %
2026/09/23 05:06:36.723, 2715 MHz, 325.09 W, 68, 100 %
2026/09/23 05:06:36.823, 2715 MHz, 325.09 W, 71, 100 %
2026/09/23 05:06:36.924, 2715 MHz, 325.09 W, 71, 100 %
2026/09/23 05:06:37.024, 2715 MHz, 325.09 W, 71, 100 %
2026/09/23 05:06:37.124, 2715 MHz, 325.09 W, 71, 100 %
2026/09/23 05:06:37.224, 2730 MHz, 325.77 W, 65, 100 %
2026/09/23 05:06:37.417, 2730 MHz, 325.77 W, 67, 100 %
2026/09/23 05:06:37.517, 2730 MHz, 325.77 W, 67, 100 %
2026/09/23 05:06:37.617, 2730 MHz, 325.77 W, 67, 100 %
2026/09/23 05:06:37.718, 2730 MHz, 272.01 W, 67, 100 %
2026/09/23 05:06:37.818, 2730 MHz, 272.01 W, 68, 100 %
2026/09/23 05:06:37.918, 2730 MHz, 272.01 W, 68, 100 %
2026/09/23 05:06:38.018, 2730 MHz, 272.01 W, 68, 100 %
2026/09/23 05:06:38.118, 2730 MHz, 272.01 W, 68, 100 %
2026/09/23 05:06:38.218, 2730 MHz, 204.77 W, 65, 100 %
2026/09/23 05:06:38.318, 2730 MHz, 204.77 W, 65, 100 %
2026/09/23 05:06:38.418, 2730 MHz, 204.77 W, 65, 100 %
2026/09/23 05:06:38.519, 2730 MHz, 204.77 W, 65, 100 %
2026/09/23 05:06:38.619, 2730 MHz, 204.77 W, 65, 100 %
2026/09/23 05:06:38.719, 2730 MHz, 214.94 W, 65, 100 %
2026/09/23 05:06:38.819, 2730 MHz, 214.94 W, 65, 100 %
2026/09/23 05:06:38.919, 2730 MHz, 214.94 W, 65, 100 %
2026/09/23 05:06:39.019, 2730 MHz, 214.94 W, 65, 100 %
2026/09/23 05:06:39.119, 2730 MHz, 214.94 W, 65, 100 %
2026/09/23 05:06:39.219, 2730 MHz, 214.94 W, 65, 100 %
2026/09/23 05:06:39.319, 2730 MHz, 239.18 W, 65, 100 %
2026/09/23 05:06:39.420, 2730 MHz, 239.18 W, 65, 100 %
2026/09/23 05:06:39.520, 2730 MHz, 239.18 W, 65, 100 %
2026/09/23 05:06:39.620, 2730 MHz, 239.18 W, 65, 100 %
2026/09/23 05:06:39.720, 2730 MHz, 240.06 W, 67, 100 %
2026/09/23 05:06:39.820, 2730 MHz, 240.06 W, 67, 100 %
2026/09/23 05:06:39.920, 2730 MHz, 240.06 W, 67, 100 %
2026/09/23 05:06:40.020, 2730 MHz, 240.06 W, 67, 100 %
2026/09/23 05:06:40.120, 2730 MHz, 240.06 W, 67, 100 %
2026/09/23 05:06:40.220, 2730 MHz, 290.26 W, 68, 100 %
2026/09/23 05:06:40.321, 2730 MHz, 290.26 W, 68, 100 %
2026/09/23 05:06:40.421, 2730 MHz, 290.26 W, 68, 100 %
2026/09/23 05:06:40.521, 2730 MHz, 290.26 W, 68, 100 %
2026/09/23 05:06:40.621, 2730 MHz, 290.26 W, 68, 100 %
2026/09/23 05:06:40.721, 2730 MHz, 290.26 W, 68, 100 %
2026/09/23 05:06:40.821, 2730 MHz, 329.95 W, 67, 100 %
2026/09/23 05:06:40.921, 2730 MHz, 329.95 W, 67, 100 %
2026/09/23 05:06:41.021, 2730 MHz, 329.95 W, 67, 100 %
2026/09/23 05:06:41.121, 2730 MHz, 329.95 W, 67, 100 %
2026/09/23 05:06:41.222, 2730 MHz, 329.95 W, 67, 100 %
2026/09/23 05:06:41.322, 2730 MHz, 324.80 W, 67, 100 %
2026/09/23 05:06:41.422, 2730 MHz, 324.80 W, 67, 100 %
2026/09/23 05:06:41.522, 2730 MHz, 324.80 W, 67, 100 %
2026/09/23 05:06:41.622, 2730 MHz, 324.80 W, 67, 100 %
2026/09/23 05:06:41.722, 2730 MHz, 324.80 W, 67, 100 %
2026/09/23 05:06:41.822, 2730 MHz, 319.66 W, 68, 100 %
2026/09/23 05:06:41.922, 2730 MHz, 319.66 W, 68, 100 %
2026/09/23 05:06:42.022, 2730 MHz, 319.66 W, 68, 100 %
2026/09/23 05:06:42.122, 2730 MHz, 319.66 W, 68, 100 %
2026/09/23 05:06:42.223, 2730 MHz, 319.66 W, 68, 100 %
2026/09/23 05:06:42.323, 2730 MHz, 321.93 W, 68, 100 %
2026/09/23 05:06:42.423, 2730 MHz, 321.93 W, 68, 100 %
2026/09/23 05:06:42.523, 2730 MHz, 321.93 W, 68, 100 %
2026/09/23 05:06:42.623, 2730 MHz, 321.93 W, 68, 100 %
2026/09/23 05:06:42.723, 2730 MHz, 321.93 W, 68, 100 %
2026/09/23 05:06:42.823, 2730 MHz, 278.09 W, 68, 100 %
2026/09/23 05:06:42.923, 2730 MHz, 278.09 W, 68, 100 %
2026/09/23 05:06:43.023, 2730 MHz, 278.09 W, 68, 100 %
2026/09/23 05:06:43.123, 2730 MHz, 278.09 W, 68, 100 %
2026/09/23 05:06:43.224, 2730 MHz, 278.09 W, 68, 100 %
2026/09/23 05:06:43.324, 2730 MHz, 221.96 W, 64, 100 %
2026/09/23 05:06:43.424, 2730 MHz, 221.96 W, 64, 100 %
2026/09/23 05:06:43.524, 2730 MHz, 221.96 W, 64, 100 %
2026/09/23 05:06:43.624, 2730 MHz, 221.96 W, 64, 100 %
2026/09/23 05:06:43.724, 2730 MHz, 221.96 W, 64, 100 %
2026/09/23 05:06:43.824, 2730 MHz, 220.99 W, 65, 100 %
2026/09/23 05:06:43.924, 2730 MHz, 220.99 W, 65, 100 %
2026/09/23 05:06:44.024, 2730 MHz, 220.99 W, 65, 100 %
2026/09/23 05:06:44.124, 2730 MHz, 220.99 W, 65, 100 %
2026/09/23 05:06:44.225, 2730 MHz, 220.99 W, 65, 100 %
2026/09/23 05:06:44.325, 2730 MHz, 232.87 W, 65, 100 %
2026/09/23 05:06:44.425, 2730 MHz, 232.87 W, 65, 100 %
2026/09/23 05:06:44.525, 2730 MHz, 232.87 W, 65, 100 %
2026/09/23 05:06:44.625, 2730 MHz, 232.87 W, 65, 100 %
2026/09/23 05:06:44.725, 2730 MHz, 232.87 W, 65, 100 %
2026/09/23 05:06:44.825, 2730 MHz, 254.13 W, 65, 100 %
2026/09/23 05:06:44.925, 2730 MHz, 254.13 W, 67, 100 %
2026/09/23 05:06:45.025, 2730 MHz, 254.13 W, 67, 100 %
2026/09/23 05:06:45.125, 2730 MHz, 254.13 W, 67, 100 %
2026/09/23 05:06:45.226, 2730 MHz, 254.13 W, 67, 100 %
2026/09/23 05:06:45.326, 2730 MHz, 288.61 W, 72, 100 %
2026/09/23 05:06:45.426, 2730 MHz, 288.61 W, 72, 100 %
2026/09/23 05:06:45.526, 2730 MHz, 288.61 W, 72, 100 %
2026/09/23 05:06:45.626, 2730 MHz, 288.61 W, 72, 100 %
2026/09/23 05:06:45.726, 2730 MHz, 288.61 W, 72, 100 %
2026/09/23 05:06:45.826, 2730 MHz, 318.53 W, 71, 100 %
2026/09/23 05:06:45.926, 2730 MHz, 318.53 W, 71, 100 %
2026/09/23 05:06:46.026, 2730 MHz, 318.53 W, 71, 100 %
2026/09/23 05:06:46.126, 2730 MHz, 318.53 W, 71, 100 %
2026/09/23 05:06:46.227, 2730 MHz, 318.53 W, 71, 100 %
2026/09/23 05:06:46.327, 2730 MHz, 398.47 W, 71, 100 %
2026/09/23 05:06:46.427, 2730 MHz, 331.42 W, 71, 100 %
2026/09/23 05:06:46.527, 2730 MHz, 331.42 W, 71, 100 %
2026/09/23 05:06:46.627, 2730 MHz, 331.42 W, 71, 100 %
2026/09/23 05:06:46.727, 2730 MHz, 331.42 W, 71, 100 %
2026/09/23 05:06:46.827, 2730 MHz, 332.95 W, 66, 100 %
2026/09/23 05:06:46.927, 2730 MHz, 332.95 W, 66, 100 %
2026/09/23 05:06:47.027, 2730 MHz, 332.95 W, 66, 100 %
2026/09/23 05:06:47.127, 2730 MHz, 332.95 W, 66, 100 %
